chr1	1
chrUn_JH376055	JH376055.1
chrUn_JH376056	JH376056.1
chrUn_JH376057	JH376057.1
chrUn_JH376058	JH376058.1
chrUn_JH376059	JH376059.1
chrUn_JH376060	JH376060.1
chrUn_JH376061	JH376061.1
chrUn_JH376062	JH376062.1
chrUn_JH376063	JH376063.1
chrUn_JH376064	JH376064.1
chrUn_JH376065	JH376065.1
chrUn_JH376066	JH376066.1
chrUn_JH376067	JH376067.1
chrUn_JH376068	JH376068.1
chrUn_JH376069	JH376069.1
chrUn_JH376070	JH376070.1
chrUn_JH376071	JH376071.1
chrUn_JH376072	JH376072.1
chrUn_JH376073	JH376073.1
chrUn_JH376074	JH376074.1
chrUn_JH376075	JH376075.1
chrUn_JH376076	JH376076.1
chrUn_JH376077	JH376077.1
chrUn_JH376078	JH376078.1
chrUn_JH376079	JH376079.1
chrUn_JH376080	JH376080.1
chrUn_JH376081	JH376081.1
chrUn_JH376082	JH376082.1
chrUn_JH376083	JH376083.1
chrUn_JH376084	JH376084.1
chrUn_JH376085	JH376085.1
chrUn_JH376086	JH376086.1
chrUn_JH376087	JH376087.1
chrUn_JH376088	JH376088.1
chrUn_JH376089	JH376089.1
chrUn_JH376090	JH376090.1
chrUn_JH376091	JH376091.1
chrUn_JH376092	JH376092.1
chrUn_JH376093	JH376093.1
chrUn_JH376094	JH376094.1
chrUn_JH376095	JH376095.1
chrUn_JH376096	JH376096.1
chrUn_JH376097	JH376097.1
chrUn_JH376098	JH376098.1
chrUn_JH376099	JH376099.1
chrUn_JH376100	JH376100.1
chrUn_JH376101	JH376101.1
chrUn_JH376102	JH376102.1
chrUn_JH376103	JH376103.1
chrUn_JH376104	JH376104.1
chrUn_JH376105	JH376105.1
chrUn_JH376106	JH376106.1
chrUn_JH376107	JH376107.1
chrUn_JH376108	JH376108.1
chrUn_JH376109	JH376109.1
chrUn_JH376110	JH376110.1
chrUn_JH376111	JH376111.1
chrUn_JH376112	JH376112.1
chrUn_JH376113	JH376113.1
chrUn_JH376114	JH376114.1
chrUn_JH376115	JH376115.1
chrUn_JH376116	JH376116.1
chrUn_JH376117	JH376117.1
chrUn_JH376118	JH376118.1
chrUn_JH376119	JH376119.1
chrUn_JH376120	JH376120.1
chrUn_JH376121	JH376121.1
chrUn_JH376122	JH376122.1
chrUn_JH376123	JH376123.1
chrUn_JH376124	JH376124.1
chrUn_JH376125	JH376125.1
chrUn_JH376126	JH376126.1
chrUn_JH376127	JH376127.1
chrUn_JH376128	JH376128.1
chrUn_JH376129	JH376129.1
chrUn_JH376130	JH376130.1
chrUn_JH376131	JH376131.1
chrUn_JH376132	JH376132.1
chrUn_JH376133	JH376133.1
chrUn_JH376134	JH376134.1
chrUn_JH376135	JH376135.1
chrUn_JH376136	JH376136.1
chrUn_JH376137	JH376137.1
chrUn_JH376138	JH376138.1
chrUn_JH376139	JH376139.1
chrUn_JH376140	JH376140.1
chrUn_JH376141	JH376141.1
chrUn_JH376142	JH376142.1
chrUn_JH376143	JH376143.1
chrUn_JH376144	JH376144.1
chrUn_JH376145	JH376145.1
chrUn_JH376146	JH376146.1
chrUn_JH376147	JH376147.1
chrUn_JH376148	JH376148.1
chrUn_JH376149	JH376149.1
chrUn_JH376150	JH376150.1
chrUn_JH376151	JH376151.1
chrUn_JH376152	JH376152.1
chrUn_JH376153	JH376153.1
chrUn_JH376154	JH376154.1
chrUn_JH376155	JH376155.1
chrUn_JH376156	JH376156.1
chrUn_JH376157	JH376157.1
chrUn_JH376158	JH376158.1
chrUn_JH376159	JH376159.1
chrUn_JH376160	JH376160.1
chrUn_JH376161	JH376161.1
chrUn_JH376162	JH376162.1
chrUn_JH376163	JH376163.1
chrUn_JH376164	JH376164.1
chrUn_JH376165	JH376165.1
chrUn_JH376166	JH376166.1
chrUn_JH376167	JH376167.1
chrUn_JH376168	JH376168.1
chrUn_JH376169	JH376169.1
chrUn_JH376170	JH376170.1
chrUn_JH376171	JH376171.1
chrUn_JH376172	JH376172.1
chrUn_JH376173	JH376173.1
chrUn_JH376174	JH376174.1
chrUn_JH376175	JH376175.1
chrUn_JH376176	JH376176.1
chrUn_JH376177	JH376177.1
chrUn_JH376178	JH376178.1
chrUn_JH376179	JH376179.1
chrUn_JH376180	JH376180.1
chrUn_JH376181	JH376181.1
chrUn_JH376182	JH376182.1
chrUn_JH376183	JH376183.1
chrUn_JH376184	JH376184.1
chrUn_JH376185	JH376185.1
chrUn_JH376186	JH376186.1
chrUn_JH376187	JH376187.1
chrUn_JH376188	JH376188.1
chrUn_JH376189	JH376189.1
chrUn_JH376190	JH376190.1
chrUn_JH376191	JH376191.1
chrUn_JH376192	JH376192.1
chrUn_JH376193	JH376193.1
chrUn_JH376194	JH376194.1
chrUn_JH376195	JH376195.1
chrUn_JH376196	JH376196.1
chrUn_JH376197	JH376197.1
chrUn_JH376198	JH376198.1
chrUn_JH376199	JH376199.1
chrUn_JH376200	JH376200.1
chrUn_JH376201	JH376201.1
chrUn_JH376202	JH376202.1
chrUn_JH376203	JH376203.1
chrUn_JH376204	JH376204.1
chrUn_JH376205	JH376205.1
chrUn_JH376206	JH376206.1
chrUn_JH376207	JH376207.1
chrUn_JH376208	JH376208.1
chrUn_JH376209	JH376209.1
chrUn_JH376210	JH376210.1
chrUn_JH376211	JH376211.1
chrUn_JH376212	JH376212.1
chrUn_JH376213	JH376213.1
chrUn_JH376214	JH376214.1
chrUn_JH376215	JH376215.1
chrUn_JH376216	JH376216.1
chrUn_JH376217	JH376217.1
chrUn_JH376218	JH376218.1
chrUn_JH376219	JH376219.1
chrUn_JH376220	JH376220.1
chrUn_JH376221	JH376221.1
chrUn_JH376222	JH376222.1
chrUn_JH376223	JH376223.1
chrUn_JH376224	JH376224.1
chrUn_JH376225	JH376225.1
chrUn_JH376226	JH376226.1
chrUn_JH376227	JH376227.1
chrUn_JH376228	JH376228.1
chrUn_JH376229	JH376229.1
chrUn_JH376230	JH376230.1
chrUn_JH376231	JH376231.1
chrUn_JH376232	JH376232.1
chrUn_JH376233	JH376233.1
chrUn_JH376234	JH376234.1
chrUn_JH376235	JH376235.1
chrUn_JH376236	JH376236.1
chrUn_JH376237	JH376237.1
chrUn_JH376238	JH376238.1
chrUn_JH376239	JH376239.1
chrUn_JH376240	JH376240.1
chrUn_JH376241	JH376241.1
chrUn_JH376242	JH376242.1
chrUn_JH376243	JH376243.1
chrUn_JH376244	JH376244.1
chrUn_JH376245	JH376245.1
chrUn_JH376246	JH376246.1
chrUn_JH376247	JH376247.1
chrUn_JH376248	JH376248.1
chrUn_JH376249	JH376249.1
chrUn_JH376250	JH376250.1
chrUn_JH376251	JH376251.1
chrUn_JH376252	JH376252.1
chrUn_JH376253	JH376253.1
chrUn_JH376254	JH376254.1
chrUn_JH376255	JH376255.1
chrUn_JH376256	JH376256.1
chrUn_JH376257	JH376257.1
chrUn_JH376258	JH376258.1
chrUn_JH376259	JH376259.1
chrUn_JH376260	JH376260.1
chrUn_JH376261	JH376261.1
chrUn_JH376262	JH376262.1
chrUn_JH376263	JH376263.1
chrUn_JH376264	JH376264.1
chrUn_JH376265	JH376265.1
chrUn_JH376266	JH376266.1
chrUn_JH376267	JH376267.1
chrUn_JH376268	JH376268.1
chrUn_JH376269	JH376269.1
chrUn_JH376270	JH376270.1
chrUn_JH376271	JH376271.1
chrUn_JH376272	JH376272.1
chrUn_JH376273	JH376273.1
chrUn_JH376274	JH376274.1
chrUn_JH376275	JH376275.1
chrUn_JH376276	JH376276.1
chrUn_JH376277	JH376277.1
chrUn_JH376278	JH376278.1
chrUn_JH376279	JH376279.1
chrUn_JH376280	JH376280.1
chrUn_JH376281	JH376281.1
chrUn_JH376282	JH376282.1
chrUn_JH376283	JH376283.1
chrUn_JH376284	JH376284.1
chrUn_JH376285	JH376285.1
chrUn_JH376286	JH376286.1
chrUn_JH376287	JH376287.1
chrUn_JH376288	JH376288.1
chrUn_JH376289	JH376289.1
chrUn_JH376290	JH376290.1
chrUn_JH376291	JH376291.1
chrUn_JH376292	JH376292.1
chrUn_JH376293	JH376293.1
chrUn_JH376294	JH376294.1
chrUn_JH376295	JH376295.1
chrUn_JH376296	JH376296.1
chrUn_JH376297	JH376297.1
chrUn_JH376298	JH376298.1
chrUn_JH376299	JH376299.1
chrUn_JH376300	JH376300.1
chrUn_JH376301	JH376301.1
chrUn_JH376302	JH376302.1
chrUn_JH376303	JH376303.1
chrUn_JH376304	JH376304.1
chrUn_JH376305	JH376305.1
chrUn_JH376306	JH376306.1
chrUn_JH376307	JH376307.1
chrUn_JH376308	JH376308.1
chrUn_JH376309	JH376309.1
chrUn_JH376310	JH376310.1
chrUn_JH376311	JH376311.1
chrUn_JH376312	JH376312.1
chrUn_JH376313	JH376313.1
chrUn_JH376314	JH376314.1
chrUn_JH376315	JH376315.1
chrUn_JH376316	JH376316.1
chrUn_JH376317	JH376317.1
chrUn_JH376318	JH376318.1
chrUn_JH376319	JH376319.1
chrUn_JH376320	JH376320.1
chrUn_JH376321	JH376321.1
chrUn_JH376322	JH376322.1
chrUn_JH376323	JH376323.1
chrUn_JH376324	JH376324.1
chrUn_JH376325	JH376325.1
chrUn_JH376326	JH376326.1
chrUn_JH376327	JH376327.1
chrUn_JH376328	JH376328.1
chrUn_JH376329	JH376329.1
chrUn_JH376330	JH376330.1
chrUn_JH376331	JH376331.1
chrUn_JH376332	JH376332.1
chrUn_JH376333	JH376333.1
chrUn_JH376334	JH376334.1
chrUn_JH376335	JH376335.1
chrUn_JH376336	JH376336.1
chrUn_JH376337	JH376337.1
chrUn_JH376338	JH376338.1
chrUn_JH376339	JH376339.1
chrUn_JH376340	JH376340.1
chrUn_JH376341	JH376341.1
chrUn_JH376342	JH376342.1
chrUn_JH376343	JH376343.1
chrUn_JH376344	JH376344.1
chrUn_JH376345	JH376345.1
chrUn_JH376346	JH376346.1
chrUn_JH376347	JH376347.1
chrUn_JH376348	JH376348.1
chrUn_JH376349	JH376349.1
chrUn_JH376350	JH376350.1
chrUn_JH376351	JH376351.1
chrUn_JH376352	JH376352.1
chrUn_JH376353	JH376353.1
chrUn_JH376354	JH376354.1
chrUn_JH376355	JH376355.1
chrUn_JH376356	JH376356.1
chrUn_JH376357	JH376357.1
chrUn_JH376358	JH376358.1
chrUn_JH376359	JH376359.1
chrUn_JH376360	JH376360.1
chrUn_JH376361	JH376361.1
chrUn_JH376362	JH376362.1
chrUn_JH376363	JH376363.1
chrUn_JH376364	JH376364.1
chrUn_JH376365	JH376365.1
chrUn_JH376366	JH376366.1
chrUn_JH376367	JH376367.1
chrUn_JH376368	JH376368.1
chrUn_JH376369	JH376369.1
chrUn_JH376370	JH376370.1
chrUn_JH376371	JH376371.1
chrUn_JH376372	JH376372.1
chrUn_JH376373	JH376373.1
chrUn_JH376374	JH376374.1
chrUn_JH376375	JH376375.1
chrUn_JH376376	JH376376.1
chrUn_JH376377	JH376377.1
chrUn_JH376378	JH376378.1
chrUn_JH376379	JH376379.1
chrUn_JH376380	JH376380.1
chrUn_JH376381	JH376381.1
chrUn_JH376382	JH376382.1
chrUn_JH376383	JH376383.1
chrUn_JH376384	JH376384.1
chrUn_JH376385	JH376385.1
chrUn_JH376386	JH376386.1
chrUn_JH376387	JH376387.1
chrUn_JH376388	JH376388.1
chrUn_JH376389	JH376389.1
chrUn_JH376390	JH376390.1
chrUn_JH376391	JH376391.1
chrUn_JH376392	JH376392.1
chrUn_JH376393	JH376393.1
chrUn_JH376394	JH376394.1
chrUn_JH376395	JH376395.1
chrUn_JH376396	JH376396.1
chrUn_JH376397	JH376397.1
chrUn_JH376398	JH376398.1
chrUn_JH376399	JH376399.1
chrUn_JH376400	JH376400.1
chrUn_JH376401	JH376401.1
chrUn_JH376402	JH376402.1
chrUn_JH376403	JH376403.1
chrUn_JH376404	JH376404.1
chrUn_JH376405	JH376405.1
chrUn_JH376406	JH376406.1
chrUn_JH376407	JH376407.1
chrUn_JH376408	JH376408.1
chrUn_JH376409	JH376409.1
chrUn_JH376410	JH376410.1
chrUn_JH376411	JH376411.1
chrUn_JH376412	JH376412.1
chrUn_JH376413	JH376413.1
chrUn_AADN03011287	AADN03011287.1
chrUn_AADN03011288	AADN03011288.1
chrUn_AADN03011289	AADN03011289.1
chrUn_AADN03011290	AADN03011290.1
chrUn_AADN03011291	AADN03011291.1
chrUn_AADN03011292	AADN03011292.1
chrUn_AADN03011293	AADN03011293.1
chrUn_AADN03011294	AADN03011294.1
chrUn_AADN03011296	AADN03011296.1
chrUn_AADN03011297	AADN03011297.1
chrUn_AADN03011298	AADN03011298.1
chrUn_AADN03011299	AADN03011299.1
chrUn_AADN03011301	AADN03011301.1
chrUn_AADN03011302	AADN03011302.1
chrUn_AADN03011303	AADN03011303.1
chrUn_AADN03011304	AADN03011304.1
chrUn_AADN03011305	AADN03011305.1
chrUn_AADN03011306	AADN03011306.1
chrUn_AADN03011307	AADN03011307.1
chrUn_AADN03011308	AADN03011308.1
chrUn_AADN03011309	AADN03011309.1
chrUn_AADN03011310	AADN03011310.1
chrUn_AADN03011312	AADN03011312.1
chrUn_AADN03011313	AADN03011313.1
chrUn_AADN03011314	AADN03011314.1
chrUn_AADN03011315	AADN03011315.1
chrUn_AADN03011317	AADN03011317.1
chrUn_AADN03011318	AADN03011318.1
chrUn_AADN03011319	AADN03011319.1
chrUn_AADN03011322	AADN03011322.1
chrUn_AADN03011323	AADN03011323.1
chrUn_AADN03011324	AADN03011324.1
chrUn_AADN03011325	AADN03011325.1
chrUn_AADN03011326	AADN03011326.1
chrUn_AADN03011327	AADN03011327.1
chrUn_AADN03011328	AADN03011328.1
chrUn_AADN03011329	AADN03011329.1
chrUn_AADN03011330	AADN03011330.1
chrUn_AADN03011331	AADN03011331.1
chrUn_AADN03011332	AADN03011332.1
chrUn_AADN03011333	AADN03011333.1
chrUn_AADN03011334	AADN03011334.1
chrUn_AADN03011335	AADN03011335.1
chrUn_AADN03011336	AADN03011336.1
chrUn_AADN03011339	AADN03011339.1
chrUn_AADN03011340	AADN03011340.1
chrUn_AADN03011341	AADN03011341.1
chrUn_AADN03011342	AADN03011342.1
chrUn_AADN03011343	AADN03011343.1
chrUn_AADN03011344	AADN03011344.1
chrUn_AADN03011345	AADN03011345.1
chrUn_AADN03011346	AADN03011346.1
chrUn_AADN03011347	AADN03011347.1
chrUn_AADN03011349	AADN03011349.1
chrUn_AADN03011350	AADN03011350.1
chrUn_AADN03011353	AADN03011353.1
chrUn_AADN03011354	AADN03011354.1
chrUn_AADN03011355	AADN03011355.1
chrUn_AADN03011356	AADN03011356.1
chrUn_AADN03011357	AADN03011357.1
chrUn_AADN03011358	AADN03011358.1
chrUn_AADN03011361	AADN03011361.1
chrUn_AADN03011363	AADN03011363.1
chrUn_AADN03011364	AADN03011364.1
chrUn_AADN03011365	AADN03011365.1
chrUn_AADN03011366	AADN03011366.1
chrUn_AADN03011368	AADN03011368.1
chrUn_AADN03011369	AADN03011369.1
chrUn_AADN03011370	AADN03011370.1
chrUn_AADN03011373	AADN03011373.1
chrUn_AADN03011374	AADN03011374.1
chrUn_AADN03011375	AADN03011375.1
chrUn_AADN03011377	AADN03011377.1
chrUn_AADN03011379	AADN03011379.1
chrUn_AADN03011380	AADN03011380.1
chrUn_AADN03011381	AADN03011381.1
chrUn_AADN03011382	AADN03011382.1
chrUn_AADN03011383	AADN03011383.1
chrUn_AADN03011384	AADN03011384.1
chrUn_AADN03011386	AADN03011386.1
chrUn_AADN03011388	AADN03011388.1
chrUn_AADN03011390	AADN03011390.1
chrUn_AADN03011392	AADN03011392.1
chrUn_AADN03011395	AADN03011395.1
chrUn_AADN03011396	AADN03011396.1
chrUn_AADN03011398	AADN03011398.1
chrUn_AADN03011399	AADN03011399.1
chrUn_AADN03011401	AADN03011401.1
chrUn_AADN03011402	AADN03011402.1
chrUn_AADN03011403	AADN03011403.1
chrUn_AADN03011404	AADN03011404.1
chrUn_AADN03011405	AADN03011405.1
chrUn_AADN03011406	AADN03011406.1
chrUn_AADN03011407	AADN03011407.1
chrUn_AADN03011408	AADN03011408.1
chrUn_AADN03011409	AADN03011409.1
chrUn_AADN03011410	AADN03011410.1
chrUn_AADN03011411	AADN03011411.1
chrUn_AADN03011412	AADN03011412.1
chrUn_AADN03011413	AADN03011413.1
chrUn_AADN03011415	AADN03011415.1
chrUn_AADN03011416	AADN03011416.1
chrUn_AADN03011417	AADN03011417.1
chrUn_AADN03011420	AADN03011420.1
chrUn_AADN03011421	AADN03011421.1
chrUn_AADN03011424	AADN03011424.1
chrUn_AADN03011425	AADN03011425.1
chrUn_AADN03011426	AADN03011426.1
chrUn_AADN03011429	AADN03011429.1
chrUn_AADN03011430	AADN03011430.1
chrUn_AADN03011431	AADN03011431.1
chrUn_AADN03011432	AADN03011432.1
chrUn_AADN03011433	AADN03011433.1
chrUn_AADN03011434	AADN03011434.1
chrUn_AADN03011435	AADN03011435.1
chrUn_AADN03011436	AADN03011436.1
chrUn_AADN03011437	AADN03011437.1
chrUn_AADN03011438	AADN03011438.1
chrUn_AADN03011439	AADN03011439.1
chrUn_AADN03011440	AADN03011440.1
chrUn_AADN03011441	AADN03011441.1
chrUn_AADN03011442	AADN03011442.1
chrUn_AADN03011443	AADN03011443.1
chrUn_AADN03011444	AADN03011444.1
chrUn_AADN03011445	AADN03011445.1
chrUn_AADN03011446	AADN03011446.1
chrUn_AADN03011447	AADN03011447.1
chrUn_AADN03011448	AADN03011448.1
chrUn_AADN03011449	AADN03011449.1
chrUn_AADN03011450	AADN03011450.1
chrUn_AADN03011452	AADN03011452.1
chrUn_AADN03011454	AADN03011454.1
chrUn_AADN03011455	AADN03011455.1
chrUn_AADN03011456	AADN03011456.1
chrUn_AADN03011457	AADN03011457.1
chrUn_AADN03011458	AADN03011458.1
chrUn_AADN03011459	AADN03011459.1
chrUn_AADN03011460	AADN03011460.1
chrUn_AADN03011461	AADN03011461.1
chrUn_AADN03011462	AADN03011462.1
chrUn_AADN03011464	AADN03011464.1
chrUn_AADN03011465	AADN03011465.1
chrUn_AADN03011466	AADN03011466.1
chrUn_AADN03011467	AADN03011467.1
chrUn_AADN03011468	AADN03011468.1
chrUn_AADN03011469	AADN03011469.1
chrUn_AADN03011470	AADN03011470.1
chrUn_AADN03011471	AADN03011471.1
chrUn_AADN03011473	AADN03011473.1
chrUn_AADN03011475	AADN03011475.1
chrUn_AADN03011476	AADN03011476.1
chrUn_AADN03011477	AADN03011477.1
chrUn_AADN03011478	AADN03011478.1
chrUn_AADN03011479	AADN03011479.1
chrUn_AADN03011480	AADN03011480.1
chrUn_AADN03011481	AADN03011481.1
chrUn_AADN03011483	AADN03011483.1
chrUn_AADN03011484	AADN03011484.1
chrUn_AADN03011485	AADN03011485.1
chrUn_AADN03011486	AADN03011486.1
chrUn_AADN03011487	AADN03011487.1
chrUn_AADN03011489	AADN03011489.1
chrUn_AADN03011490	AADN03011490.1
chrUn_AADN03011491	AADN03011491.1
chrUn_AADN03011492	AADN03011492.1
chrUn_AADN03011493	AADN03011493.1
chrUn_AADN03011494	AADN03011494.1
chrUn_AADN03011495	AADN03011495.1
chrUn_AADN03011496	AADN03011496.1
chrUn_AADN03011498	AADN03011498.1
chrUn_AADN03011500	AADN03011500.1
chrUn_AADN03011501	AADN03011501.1
chrUn_AADN03011503	AADN03011503.1
chrUn_AADN03011505	AADN03011505.1
chrUn_AADN03011506	AADN03011506.1
chrUn_AADN03011507	AADN03011507.1
chrUn_AADN03011508	AADN03011508.1
chrUn_AADN03011509	AADN03011509.1
chrUn_AADN03011510	AADN03011510.1
chrUn_AADN03011512	AADN03011512.1
chrUn_AADN03011513	AADN03011513.1
chrUn_AADN03011514	AADN03011514.1
chrUn_AADN03011515	AADN03011515.1
chrUn_AADN03011516	AADN03011516.1
chrUn_AADN03011517	AADN03011517.1
chrUn_AADN03011518	AADN03011518.1
chrUn_AADN03011519	AADN03011519.1
chrUn_AADN03011520	AADN03011520.1
chrUn_AADN03011521	AADN03011521.1
chrUn_AADN03011523	AADN03011523.1
chrUn_AADN03011524	AADN03011524.1
chrUn_AADN03011525	AADN03011525.1
chrUn_AADN03011526	AADN03011526.1
chrUn_AADN03011528	AADN03011528.1
chrUn_AADN03011529	AADN03011529.1
chrUn_AADN03011530	AADN03011530.1
chrUn_AADN03011531	AADN03011531.1
chrUn_AADN03011532	AADN03011532.1
chrUn_AADN03011533	AADN03011533.1
chrUn_AADN03011534	AADN03011534.1
chrUn_AADN03011536	AADN03011536.1
chrUn_AADN03011538	AADN03011538.1
chrUn_AADN03011540	AADN03011540.1
chrUn_AADN03011541	AADN03011541.1
chrUn_AADN03011542	AADN03011542.1
chrUn_AADN03011543	AADN03011543.1
chrUn_AADN03011544	AADN03011544.1
chrUn_AADN03011545	AADN03011545.1
chrUn_AADN03011546	AADN03011546.1
chrUn_AADN03011547	AADN03011547.1
chrUn_AADN03011548	AADN03011548.1
chrUn_AADN03011553	AADN03011553.1
chrUn_AADN03011555	AADN03011555.1
chrUn_AADN03011556	AADN03011556.1
chrUn_AADN03011557	AADN03011557.1
chrUn_AADN03011559	AADN03011559.1
chrUn_AADN03011560	AADN03011560.1
chrUn_AADN03011561	AADN03011561.1
chrUn_AADN03011562	AADN03011562.1
chrUn_AADN03011563	AADN03011563.1
chrUn_AADN03011564	AADN03011564.1
chrUn_AADN03011565	AADN03011565.1
chrUn_AADN03011566	AADN03011566.1
chrUn_AADN03011568	AADN03011568.1
chrUn_AADN03011569	AADN03011569.1
chrUn_AADN03011570	AADN03011570.1
chrUn_AADN03011572	AADN03011572.1
chrUn_AADN03011573	AADN03011573.1
chrUn_AADN03011574	AADN03011574.1
chrUn_AADN03011576	AADN03011576.1
chrUn_AADN03011577	AADN03011577.1
chrUn_AADN03011580	AADN03011580.1
chrUn_AADN03011581	AADN03011581.1
chrUn_AADN03011582	AADN03011582.1
chrUn_AADN03011583	AADN03011583.1
chrUn_AADN03011584	AADN03011584.1
chrUn_AADN03011585	AADN03011585.1
chrUn_AADN03011586	AADN03011586.1
chrUn_AADN03011587	AADN03011587.1
chrUn_AADN03011588	AADN03011588.1
chrUn_AADN03011589	AADN03011589.1
chrUn_AADN03011590	AADN03011590.1
chrUn_AADN03011591	AADN03011591.1
chrUn_AADN03011592	AADN03011592.1
chrUn_AADN03011593	AADN03011593.1
chrUn_AADN03011594	AADN03011594.1
chrUn_AADN03011595	AADN03011595.1
chrUn_AADN03011598	AADN03011598.1
chrUn_AADN03011600	AADN03011600.1
chrUn_AADN03011603	AADN03011603.1
chrUn_AADN03011604	AADN03011604.1
chrUn_AADN03011605	AADN03011605.1
chrUn_AADN03011606	AADN03011606.1
chrUn_AADN03011608	AADN03011608.1
chrUn_AADN03011610	AADN03011610.1
chrUn_AADN03011613	AADN03011613.1
chrUn_AADN03011615	AADN03011615.1
chrUn_AADN03011616	AADN03011616.1
chrUn_AADN03011617	AADN03011617.1
chrUn_AADN03011618	AADN03011618.1
chrUn_AADN03011619	AADN03011619.1
chrUn_AADN03011621	AADN03011621.1
chrUn_AADN03011622	AADN03011622.1
chrUn_AADN03011623	AADN03011623.1
chrUn_AADN03011624	AADN03011624.1
chrUn_AADN03011625	AADN03011625.1
chrUn_AADN03011626	AADN03011626.1
chrUn_AADN03011627	AADN03011627.1
chrUn_AADN03011628	AADN03011628.1
chrUn_AADN03011629	AADN03011629.1
chrUn_AADN03011630	AADN03011630.1
chrUn_AADN03011631	AADN03011631.1
chrUn_AADN03011633	AADN03011633.1
chrUn_AADN03011634	AADN03011634.1
chrUn_AADN03011635	AADN03011635.1
chrUn_AADN03011636	AADN03011636.1
chrUn_AADN03011637	AADN03011637.1
chrUn_AADN03011638	AADN03011638.1
chrUn_AADN03011639	AADN03011639.1
chrUn_AADN03011640	AADN03011640.1
chrUn_AADN03011641	AADN03011641.1
chrUn_AADN03011642	AADN03011642.1
chrUn_AADN03011645	AADN03011645.1
chrUn_AADN03011647	AADN03011647.1
chrUn_AADN03011648	AADN03011648.1
chrUn_AADN03011649	AADN03011649.1
chrUn_AADN03011652	AADN03011652.1
chrUn_AADN03011654	AADN03011654.1
chrUn_AADN03011655	AADN03011655.1
chrUn_AADN03011656	AADN03011656.1
chrUn_AADN03011657	AADN03011657.1
chrUn_AADN03011660	AADN03011660.1
chrUn_AADN03011663	AADN03011663.1
chrUn_AADN03011664	AADN03011664.1
chrUn_AADN03011665	AADN03011665.1
chrUn_AADN03011667	AADN03011667.1
chrUn_AADN03011669	AADN03011669.1
chrUn_AADN03011670	AADN03011670.1
chrUn_AADN03011671	AADN03011671.1
chrUn_AADN03011672	AADN03011672.1
chrUn_AADN03011673	AADN03011673.1
chrUn_AADN03011674	AADN03011674.1
chrUn_AADN03011675	AADN03011675.1
chrUn_AADN03011678	AADN03011678.1
chrUn_AADN03011679	AADN03011679.1
chrUn_AADN03011680	AADN03011680.1
chrUn_AADN03011681	AADN03011681.1
chrUn_AADN03011682	AADN03011682.1
chrUn_AADN03011683	AADN03011683.1
chrUn_AADN03011684	AADN03011684.1
chrUn_AADN03011685	AADN03011685.1
chrUn_AADN03011686	AADN03011686.1
chrUn_AADN03011687	AADN03011687.1
chrUn_AADN03011689	AADN03011689.1
chrUn_AADN03011690	AADN03011690.1
chrUn_AADN03011692	AADN03011692.1
chrUn_AADN03011693	AADN03011693.1
chrUn_AADN03011694	AADN03011694.1
chrUn_AADN03011695	AADN03011695.1
chrUn_AADN03011696	AADN03011696.1
chrUn_AADN03011697	AADN03011697.1
chrUn_AADN03011698	AADN03011698.1
chrUn_AADN03011699	AADN03011699.1
chrUn_AADN03011700	AADN03011700.1
chrUn_AADN03011701	AADN03011701.1
chrUn_AADN03011702	AADN03011702.1
chrUn_AADN03011703	AADN03011703.1
chrUn_AADN03011704	AADN03011704.1
chrUn_AADN03011706	AADN03011706.1
chrUn_AADN03011707	AADN03011707.1
chrUn_AADN03011709	AADN03011709.1
chrUn_AADN03011710	AADN03011710.1
chrUn_AADN03011711	AADN03011711.1
chrUn_AADN03011712	AADN03011712.1
chrUn_AADN03011713	AADN03011713.1
chrUn_AADN03011714	AADN03011714.1
chrUn_AADN03011715	AADN03011715.1
chrUn_AADN03011717	AADN03011717.1
chrUn_AADN03011718	AADN03011718.1
chrUn_AADN03011720	AADN03011720.1
chrUn_AADN03011721	AADN03011721.1
chrUn_AADN03011722	AADN03011722.1
chrUn_AADN03011723	AADN03011723.1
chrUn_AADN03011724	AADN03011724.1
chrUn_AADN03011725	AADN03011725.1
chrUn_AADN03011726	AADN03011726.1
chrUn_AADN03011727	AADN03011727.1
chrUn_AADN03011728	AADN03011728.1
chrUn_AADN03011729	AADN03011729.1
chrUn_AADN03011730	AADN03011730.1
chrUn_AADN03011731	AADN03011731.1
chrUn_AADN03011733	AADN03011733.1
chrUn_AADN03011734	AADN03011734.1
chrUn_AADN03011735	AADN03011735.1
chrUn_AADN03011736	AADN03011736.1
chrUn_AADN03011737	AADN03011737.1
chrUn_AADN03011739	AADN03011739.1
chrUn_AADN03011740	AADN03011740.1
chrUn_AADN03011742	AADN03011742.1
chrUn_AADN03011744	AADN03011744.1
chrUn_AADN03011745	AADN03011745.1
chrUn_AADN03011746	AADN03011746.1
chrUn_AADN03011747	AADN03011747.1
chrUn_AADN03011749	AADN03011749.1
chrUn_AADN03011750	AADN03011750.1
chrUn_AADN03011751	AADN03011751.1
chrUn_AADN03011752	AADN03011752.1
chrUn_AADN03011753	AADN03011753.1
chrUn_AADN03011754	AADN03011754.1
chrUn_AADN03011755	AADN03011755.1
chrUn_AADN03011757	AADN03011757.1
chrUn_AADN03011758	AADN03011758.1
chrUn_AADN03011759	AADN03011759.1
chrUn_AADN03011760	AADN03011760.1
chrUn_AADN03011761	AADN03011761.1
