chr1	1
scaffold2185	scaffold2185
scaffold2186	scaffold2186
scaffold2187	scaffold2187
scaffold2188	scaffold2188
scaffold2189	scaffold2189
scaffold2190	scaffold2190
scaffold2191	scaffold2191
scaffold2192	scaffold2192
scaffold2193	scaffold2193
scaffold2194	scaffold2194
scaffold2195	scaffold2195
scaffold2196	scaffold2196
scaffold2197	scaffold2197
scaffold2198	scaffold2198
scaffold2199	scaffold2199
scaffold2200	scaffold2200
scaffold2202	scaffold2202
scaffold2203	scaffold2203
scaffold2204	scaffold2204
scaffold2205	scaffold2205
scaffold2206	scaffold2206
scaffold2207	scaffold2207
scaffold2208	scaffold2208
scaffold2210	scaffold2210
scaffold2211	scaffold2211
scaffold2212	scaffold2212
scaffold2213	scaffold2213
scaffold2214	scaffold2214
scaffold2215	scaffold2215
scaffold2216	scaffold2216
scaffold2217	scaffold2217
scaffold2218	scaffold2218
scaffold2219	scaffold2219
scaffold2220	scaffold2220
scaffold2221	scaffold2221
scaffold2222	scaffold2222
scaffold2223	scaffold2223
scaffold2224	scaffold2224
scaffold2225	scaffold2225
scaffold2227	scaffold2227
scaffold2228	scaffold2228
scaffold2229	scaffold2229
scaffold223	scaffold223
scaffold2230	scaffold2230
scaffold2232	scaffold2232
scaffold2233	scaffold2233
scaffold2234	scaffold2234
scaffold2235	scaffold2235
scaffold2236	scaffold2236
scaffold2237	scaffold2237
scaffold2238	scaffold2238
scaffold2239	scaffold2239
scaffold2240	scaffold2240
scaffold2241	scaffold2241
scaffold2242	scaffold2242
scaffold2243	scaffold2243
scaffold2245	scaffold2245
scaffold2246	scaffold2246
scaffold2247	scaffold2247
scaffold2248	scaffold2248
scaffold2249	scaffold2249
scaffold2250	scaffold2250
scaffold2251	scaffold2251
scaffold2253	scaffold2253
scaffold2254	scaffold2254
scaffold2255	scaffold2255
scaffold2256	scaffold2256
scaffold2257	scaffold2257
scaffold2258	scaffold2258
scaffold2259	scaffold2259
scaffold2260	scaffold2260
scaffold2261	scaffold2261
scaffold2262	scaffold2262
scaffold2263	scaffold2263
scaffold2264	scaffold2264
scaffold2265	scaffold2265
scaffold2266	scaffold2266
scaffold2267	scaffold2267
scaffold2268	scaffold2268
scaffold2269	scaffold2269
scaffold2270	scaffold2270
scaffold2271	scaffold2271
scaffold2272	scaffold2272
scaffold2273	scaffold2273
scaffold2274	scaffold2274
scaffold2275	scaffold2275
scaffold2276	scaffold2276
scaffold2277	scaffold2277
scaffold2278	scaffold2278
scaffold2279	scaffold2279
scaffold2280	scaffold2280
scaffold2281	scaffold2281
scaffold2282	scaffold2282
scaffold2283	scaffold2283
scaffold2284	scaffold2284
scaffold2285	scaffold2285
scaffold2286	scaffold2286
scaffold2287	scaffold2287
scaffold2288	scaffold2288
scaffold2289	scaffold2289
scaffold2290	scaffold2290
scaffold2291	scaffold2291
scaffold2292	scaffold2292
scaffold2293	scaffold2293
scaffold2294	scaffold2294
scaffold2295	scaffold2295
scaffold2297	scaffold2297
scaffold2298	scaffold2298
scaffold2299	scaffold2299
scaffold2300	scaffold2300
scaffold2301	scaffold2301
scaffold2302	scaffold2302
scaffold2303	scaffold2303
scaffold2304	scaffold2304
scaffold2306	scaffold2306
scaffold2307	scaffold2307
scaffold2308	scaffold2308
scaffold2309	scaffold2309
scaffold2310	scaffold2310
scaffold2311	scaffold2311
scaffold2313	scaffold2313
scaffold2314	scaffold2314
scaffold2315	scaffold2315
scaffold2316	scaffold2316
scaffold2317	scaffold2317
scaffold2318	scaffold2318
scaffold2319	scaffold2319
scaffold2320	scaffold2320
scaffold2321	scaffold2321
scaffold2322	scaffold2322
scaffold2323	scaffold2323
scaffold2324	scaffold2324
scaffold2325	scaffold2325
scaffold2326	scaffold2326
scaffold2327	scaffold2327
scaffold2328	scaffold2328
scaffold2329	scaffold2329
scaffold2330	scaffold2330
scaffold2331	scaffold2331
scaffold2332	scaffold2332
scaffold2333	scaffold2333
scaffold2334	scaffold2334
scaffold2335	scaffold2335
scaffold2336	scaffold2336
scaffold2337	scaffold2337
scaffold2338	scaffold2338
scaffold2339	scaffold2339
scaffold2340	scaffold2340
scaffold2341	scaffold2341
scaffold2342	scaffold2342
scaffold2343	scaffold2343
scaffold2344	scaffold2344
scaffold2345	scaffold2345
scaffold2346	scaffold2346
scaffold2347	scaffold2347
scaffold2348	scaffold2348
scaffold2350	scaffold2350
scaffold2351	scaffold2351
scaffold2352	scaffold2352
scaffold2353	scaffold2353
scaffold2354	scaffold2354
scaffold2355	scaffold2355
scaffold2356	scaffold2356
scaffold2357	scaffold2357
scaffold2358	scaffold2358
scaffold2359	scaffold2359
scaffold2360	scaffold2360
scaffold2361	scaffold2361
scaffold2362	scaffold2362
scaffold2363	scaffold2363
scaffold2364	scaffold2364
scaffold2365	scaffold2365
scaffold2366	scaffold2366
scaffold2367	scaffold2367
scaffold2368	scaffold2368
scaffold2369	scaffold2369
scaffold2370	scaffold2370
scaffold2371	scaffold2371
scaffold2372	scaffold2372
scaffold2373	scaffold2373
scaffold2374	scaffold2374
scaffold2375	scaffold2375
scaffold2376	scaffold2376
scaffold2377	scaffold2377
scaffold2378	scaffold2378
scaffold2379	scaffold2379
scaffold2380	scaffold2380
scaffold2381	scaffold2381
scaffold2382	scaffold2382
scaffold2383	scaffold2383
scaffold2384	scaffold2384
scaffold2385	scaffold2385
scaffold2386	scaffold2386
scaffold2387	scaffold2387
scaffold2388	scaffold2388
scaffold2389	scaffold2389
scaffold2390	scaffold2390
scaffold2391	scaffold2391
scaffold2393	scaffold2393
scaffold2394	scaffold2394
scaffold2396	scaffold2396
scaffold2397	scaffold2397
scaffold2398	scaffold2398
scaffold2399	scaffold2399
scaffold2400	scaffold2400
scaffold2401	scaffold2401
scaffold2402	scaffold2402
scaffold2403	scaffold2403
scaffold2405	scaffold2405
scaffold2407	scaffold2407
scaffold2408	scaffold2408
scaffold2409	scaffold2409
scaffold2410	scaffold2410
scaffold2411	scaffold2411
scaffold2412	scaffold2412
scaffold2413	scaffold2413
scaffold2414	scaffold2414
scaffold2415	scaffold2415
scaffold2416	scaffold2416
scaffold2417	scaffold2417
scaffold2418	scaffold2418
scaffold2419	scaffold2419
scaffold2420	scaffold2420
scaffold2421	scaffold2421
scaffold2422	scaffold2422
scaffold2423	scaffold2423
scaffold2424	scaffold2424
scaffold2425	scaffold2425
scaffold2426	scaffold2426
scaffold2427	scaffold2427
scaffold2428	scaffold2428
scaffold2433	scaffold2433
scaffold2434	scaffold2434
scaffold2435	scaffold2435
scaffold2436	scaffold2436
scaffold2437	scaffold2437
scaffold2438	scaffold2438
scaffold2439	scaffold2439
scaffold2440	scaffold2440
scaffold2441	scaffold2441
scaffold2442	scaffold2442
scaffold2443	scaffold2443
scaffold2444	scaffold2444
scaffold2445	scaffold2445
scaffold2446	scaffold2446
scaffold2447	scaffold2447
scaffold2448	scaffold2448
scaffold2449	scaffold2449
scaffold2450	scaffold2450
scaffold2451	scaffold2451
scaffold2452	scaffold2452
scaffold2453	scaffold2453
scaffold2455	scaffold2455
scaffold2456	scaffold2456
scaffold2457	scaffold2457
scaffold2458	scaffold2458
scaffold2459	scaffold2459
scaffold2460	scaffold2460
scaffold2461	scaffold2461
scaffold2462	scaffold2462
scaffold2463	scaffold2463
scaffold2464	scaffold2464
scaffold2465	scaffold2465
scaffold2466	scaffold2466
scaffold2467	scaffold2467
scaffold2468	scaffold2468
scaffold2469	scaffold2469
scaffold2470	scaffold2470
scaffold2471	scaffold2471
scaffold2472	scaffold2472
scaffold2473	scaffold2473
scaffold2474	scaffold2474
scaffold2475	scaffold2475
scaffold2476	scaffold2476
scaffold2477	scaffold2477
scaffold2478	scaffold2478
scaffold2479	scaffold2479
scaffold2480	scaffold2480
scaffold2481	scaffold2481
scaffold2483	scaffold2483
scaffold2484	scaffold2484
scaffold2485	scaffold2485
scaffold2486	scaffold2486
scaffold2487	scaffold2487
scaffold2488	scaffold2488
scaffold2489	scaffold2489
scaffold2490	scaffold2490
scaffold2491	scaffold2491
scaffold2492	scaffold2492
scaffold2493	scaffold2493
scaffold2494	scaffold2494
scaffold2495	scaffold2495
scaffold2496	scaffold2496
scaffold2497	scaffold2497
scaffold2498	scaffold2498
scaffold2499	scaffold2499
scaffold2500	scaffold2500
scaffold2501	scaffold2501
scaffold2502	scaffold2502
scaffold2503	scaffold2503
scaffold2504	scaffold2504
scaffold2505	scaffold2505
scaffold2506	scaffold2506
scaffold2508	scaffold2508
scaffold2509	scaffold2509
scaffold2510	scaffold2510
scaffold2511	scaffold2511
scaffold2512	scaffold2512
scaffold2516	scaffold2516
scaffold2517	scaffold2517
scaffold2518	scaffold2518
scaffold2519	scaffold2519
scaffold2520	scaffold2520
scaffold2521	scaffold2521
scaffold2524	scaffold2524
scaffold2525	scaffold2525
scaffold2526	scaffold2526
scaffold2527	scaffold2527
scaffold2528	scaffold2528
scaffold2529	scaffold2529
scaffold2530	scaffold2530
scaffold2531	scaffold2531
scaffold2532	scaffold2532
scaffold2533	scaffold2533
scaffold2534	scaffold2534
scaffold2535	scaffold2535
scaffold2536	scaffold2536
scaffold2537	scaffold2537
scaffold2538	scaffold2538
scaffold2539	scaffold2539
scaffold2540	scaffold2540
scaffold2541	scaffold2541
scaffold2543	scaffold2543
scaffold2544	scaffold2544
scaffold2546	scaffold2546
scaffold2547	scaffold2547
scaffold2548	scaffold2548
scaffold2550	scaffold2550
scaffold2551	scaffold2551
scaffold2552	scaffold2552
scaffold2553	scaffold2553
scaffold2554	scaffold2554
scaffold2555	scaffold2555
scaffold2556	scaffold2556
scaffold2557	scaffold2557
scaffold2558	scaffold2558
scaffold2559	scaffold2559
scaffold2561	scaffold2561
scaffold2562	scaffold2562
scaffold2563	scaffold2563
scaffold2564	scaffold2564
scaffold2565	scaffold2565
scaffold2566	scaffold2566
scaffold2568	scaffold2568
scaffold2569	scaffold2569
scaffold2570	scaffold2570
scaffold2571	scaffold2571
scaffold2572	scaffold2572
scaffold2573	scaffold2573
scaffold2574	scaffold2574
scaffold2575	scaffold2575
scaffold2576	scaffold2576
scaffold2577	scaffold2577
scaffold2578	scaffold2578
scaffold2579	scaffold2579
scaffold2580	scaffold2580
scaffold2581	scaffold2581
scaffold2582	scaffold2582
scaffold2583	scaffold2583
scaffold2584	scaffold2584
scaffold2585	scaffold2585
scaffold2586	scaffold2586
scaffold2587	scaffold2587
scaffold2588	scaffold2588
scaffold2589	scaffold2589
scaffold2590	scaffold2590
scaffold2591	scaffold2591
scaffold2592	scaffold2592
scaffold2594	scaffold2594
scaffold2595	scaffold2595
scaffold2596	scaffold2596
scaffold2598	scaffold2598
scaffold2599	scaffold2599
scaffold2600	scaffold2600
scaffold2601	scaffold2601
scaffold2602	scaffold2602
scaffold2603	scaffold2603
scaffold2604	scaffold2604
scaffold2605	scaffold2605
scaffold2606	scaffold2606
scaffold2607	scaffold2607
scaffold2608	scaffold2608
scaffold2609	scaffold2609
scaffold2610	scaffold2610
scaffold2611	scaffold2611
scaffold2612	scaffold2612
scaffold2613	scaffold2613
scaffold2614	scaffold2614
scaffold2615	scaffold2615
scaffold2616	scaffold2616
scaffold2617	scaffold2617
scaffold2618	scaffold2618
scaffold2619	scaffold2619
scaffold2620	scaffold2620
scaffold2621	scaffold2621
scaffold2622	scaffold2622
scaffold2623	scaffold2623
scaffold2624	scaffold2624
scaffold2625	scaffold2625
scaffold2626	scaffold2626
scaffold2627	scaffold2627
scaffold2629	scaffold2629
scaffold2630	scaffold2630
scaffold2631	scaffold2631
scaffold2632	scaffold2632
scaffold2633	scaffold2633
scaffold2634	scaffold2634
scaffold2635	scaffold2635
scaffold2636	scaffold2636
scaffold2637	scaffold2637
scaffold2638	scaffold2638
scaffold2639	scaffold2639
scaffold2640	scaffold2640
scaffold2642	scaffold2642
scaffold2643	scaffold2643
scaffold2644	scaffold2644
scaffold2646	scaffold2646
scaffold2647	scaffold2647
scaffold2648	scaffold2648
scaffold2649	scaffold2649
scaffold2650	scaffold2650
scaffold2651	scaffold2651
scaffold2652	scaffold2652
scaffold2653	scaffold2653
scaffold2654	scaffold2654
scaffold2655	scaffold2655
scaffold2656	scaffold2656
scaffold2657	scaffold2657
scaffold2658	scaffold2658
scaffold2659	scaffold2659
scaffold2660	scaffold2660
scaffold2661	scaffold2661
scaffold2662	scaffold2662
scaffold2663	scaffold2663
scaffold2664	scaffold2664
scaffold2665	scaffold2665
scaffold2666	scaffold2666
scaffold2667	scaffold2667
scaffold2668	scaffold2668
scaffold2669	scaffold2669
scaffold2670	scaffold2670
scaffold2671	scaffold2671
scaffold2672	scaffold2672
scaffold2673	scaffold2673
scaffold2674	scaffold2674
scaffold2676	scaffold2676
scaffold2677	scaffold2677
scaffold2678	scaffold2678
scaffold2679	scaffold2679
scaffold2680	scaffold2680
scaffold2681	scaffold2681
scaffold2682	scaffold2682
scaffold2683	scaffold2683
scaffold2684	scaffold2684
scaffold2685	scaffold2685
scaffold2686	scaffold2686
scaffold2687	scaffold2687
scaffold2688	scaffold2688
scaffold2689	scaffold2689
scaffold2690	scaffold2690
scaffold2691	scaffold2691
scaffold2692	scaffold2692
scaffold2693	scaffold2693
scaffold2694	scaffold2694
scaffold2695	scaffold2695
scaffold2696	scaffold2696
scaffold2697	scaffold2697
scaffold2698	scaffold2698
scaffold2699	scaffold2699
scaffold2700	scaffold2700
scaffold2701	scaffold2701
scaffold2703	scaffold2703
scaffold2704	scaffold2704
scaffold2705	scaffold2705
scaffold2706	scaffold2706
scaffold2707	scaffold2707
scaffold2708	scaffold2708
scaffold2709	scaffold2709
scaffold2710	scaffold2710
scaffold2711	scaffold2711
scaffold2712	scaffold2712
scaffold2713	scaffold2713
scaffold2714	scaffold2714
scaffold2715	scaffold2715
scaffold2716	scaffold2716
scaffold2718	scaffold2718
scaffold2719	scaffold2719
scaffold2720	scaffold2720
scaffold2721	scaffold2721
scaffold2722	scaffold2722
scaffold2723	scaffold2723
scaffold2724	scaffold2724
scaffold2725	scaffold2725
scaffold2726	scaffold2726
scaffold2727	scaffold2727
scaffold2728	scaffold2728
scaffold2729	scaffold2729
scaffold2730	scaffold2730
scaffold2731	scaffold2731
scaffold2732	scaffold2732
scaffold2733	scaffold2733
scaffold2735	scaffold2735
scaffold2736	scaffold2736
scaffold2737	scaffold2737
scaffold2738	scaffold2738
scaffold2739	scaffold2739
scaffold2740	scaffold2740
scaffold2741	scaffold2741
scaffold2742	scaffold2742
scaffold2743	scaffold2743
scaffold2744	scaffold2744
scaffold2745	scaffold2745
scaffold2746	scaffold2746
scaffold2747	scaffold2747
scaffold2748	scaffold2748
scaffold2749	scaffold2749
scaffold2750	scaffold2750
scaffold2751	scaffold2751
scaffold2752	scaffold2752
scaffold2753	scaffold2753
scaffold2754	scaffold2754
scaffold2755	scaffold2755
scaffold2756	scaffold2756
scaffold2757	scaffold2757
scaffold2758	scaffold2758
scaffold2759	scaffold2759
scaffold2760	scaffold2760
scaffold2761	scaffold2761
scaffold2762	scaffold2762
scaffold2763	scaffold2763
scaffold2764	scaffold2764
scaffold2766	scaffold2766
scaffold2767	scaffold2767
scaffold2768	scaffold2768
scaffold2769	scaffold2769
scaffold2770	scaffold2770
scaffold2771	scaffold2771
scaffold2772	scaffold2772
scaffold2773	scaffold2773
scaffold2774	scaffold2774
scaffold2775	scaffold2775
scaffold2776	scaffold2776
scaffold2777	scaffold2777
scaffold2778	scaffold2778
scaffold2779	scaffold2779
scaffold2780	scaffold2780
scaffold2781	scaffold2781
scaffold2782	scaffold2782
scaffold2783	scaffold2783
scaffold2784	scaffold2784
scaffold2786	scaffold2786
scaffold2787	scaffold2787
scaffold2788	scaffold2788
scaffold2789	scaffold2789
scaffold2790	scaffold2790
scaffold2791	scaffold2791
scaffold2792	scaffold2792
scaffold2793	scaffold2793
scaffold2794	scaffold2794
scaffold2795	scaffold2795
scaffold2797	scaffold2797
scaffold2798	scaffold2798
scaffold2799	scaffold2799
scaffold2800	scaffold2800
scaffold2801	scaffold2801
scaffold2802	scaffold2802
scaffold2803	scaffold2803
scaffold2804	scaffold2804
scaffold2805	scaffold2805
scaffold2806	scaffold2806
scaffold2808	scaffold2808
scaffold2809	scaffold2809
scaffold2810	scaffold2810
scaffold2811	scaffold2811
scaffold2812	scaffold2812
scaffold2813	scaffold2813
scaffold2814	scaffold2814
scaffold2815	scaffold2815
scaffold2816	scaffold2816
scaffold2817	scaffold2817
scaffold2818	scaffold2818
scaffold2819	scaffold2819
scaffold2820	scaffold2820
scaffold2821	scaffold2821
scaffold2822	scaffold2822
scaffold2823	scaffold2823
scaffold2824	scaffold2824
scaffold2825	scaffold2825
scaffold2826	scaffold2826
scaffold2827	scaffold2827
scaffold2828	scaffold2828
scaffold2830	scaffold2830
scaffold2831	scaffold2831
scaffold2832	scaffold2832
scaffold2833	scaffold2833
scaffold2834	scaffold2834
scaffold2835	scaffold2835
scaffold2836	scaffold2836
scaffold2837	scaffold2837
scaffold2839	scaffold2839
scaffold2840	scaffold2840
scaffold2841	scaffold2841
scaffold2842	scaffold2842
scaffold2843	scaffold2843
scaffold2844	scaffold2844
scaffold2845	scaffold2845
scaffold2846	scaffold2846
scaffold2847	scaffold2847
scaffold2848	scaffold2848
scaffold2849	scaffold2849
scaffold2850	scaffold2850
scaffold2851	scaffold2851
scaffold2852	scaffold2852
scaffold2853	scaffold2853
scaffold2854	scaffold2854
scaffold2855	scaffold2855
scaffold2856	scaffold2856
scaffold2857	scaffold2857
scaffold2858	scaffold2858
scaffold2859	scaffold2859
scaffold2860	scaffold2860
scaffold2861	scaffold2861
scaffold2862	scaffold2862
scaffold2863	scaffold2863
scaffold2864	scaffold2864
scaffold2865	scaffold2865
scaffold2866	scaffold2866
scaffold2867	scaffold2867
scaffold2868	scaffold2868
scaffold2869	scaffold2869
scaffold2871	scaffold2871
scaffold2872	scaffold2872
scaffold2873	scaffold2873
scaffold2874	scaffold2874
scaffold2875	scaffold2875
scaffold2876	scaffold2876
scaffold2877	scaffold2877
scaffold2878	scaffold2878
scaffold2879	scaffold2879
scaffold2880	scaffold2880
scaffold2881	scaffold2881
scaffold2882	scaffold2882
scaffold2883	scaffold2883
scaffold2884	scaffold2884
scaffold2885	scaffold2885
scaffold2886	scaffold2886
scaffold2887	scaffold2887
scaffold2888	scaffold2888
scaffold2889	scaffold2889
scaffold2890	scaffold2890
scaffold2891	scaffold2891
scaffold2892	scaffold2892
scaffold2893	scaffold2893
scaffold2894	scaffold2894
scaffold2895	scaffold2895
scaffold2896	scaffold2896
scaffold2897	scaffold2897
scaffold2898	scaffold2898
scaffold2899	scaffold2899
scaffold2900	scaffold2900
scaffold2901	scaffold2901
scaffold2902	scaffold2902
scaffold2903	scaffold2903
scaffold2904	scaffold2904
scaffold2905	scaffold2905
scaffold2906	scaffold2906
scaffold2908	scaffold2908
scaffold2909	scaffold2909
scaffold2910	scaffold2910
scaffold2911	scaffold2911
scaffold2912	scaffold2912
scaffold2914	scaffold2914
scaffold2915	scaffold2915
scaffold2916	scaffold2916
scaffold2917	scaffold2917
scaffold2918	scaffold2918
scaffold2919	scaffold2919
scaffold2920	scaffold2920
scaffold2921	scaffold2921
scaffold2922	scaffold2922
scaffold2923	scaffold2923
scaffold2925	scaffold2925
scaffold2926	scaffold2926
scaffold2927	scaffold2927
scaffold2928	scaffold2928
scaffold2929	scaffold2929
scaffold2930	scaffold2930
scaffold2931	scaffold2931
scaffold2932	scaffold2932
scaffold2934	scaffold2934
scaffold2935	scaffold2935
scaffold2936	scaffold2936
scaffold2937	scaffold2937
scaffold2938	scaffold2938
scaffold2939	scaffold2939
scaffold294	scaffold294
scaffold2940	scaffold2940
scaffold2941	scaffold2941
scaffold2942	scaffold2942
scaffold2943	scaffold2943
scaffold2944	scaffold2944
scaffold2945	scaffold2945
scaffold2946	scaffold2946
scaffold2947	scaffold2947
scaffold2948	scaffold2948
scaffold2949	scaffold2949
scaffold2950	scaffold2950
scaffold2951	scaffold2951
scaffold2952	scaffold2952
scaffold2953	scaffold2953
scaffold2954	scaffold2954
scaffold2955	scaffold2955
scaffold2956	scaffold2956
scaffold2957	scaffold2957
scaffold2958	scaffold2958
scaffold2959	scaffold2959
scaffold2960	scaffold2960
scaffold2961	scaffold2961
scaffold2962	scaffold2962
scaffold2964	scaffold2964
scaffold2965	scaffold2965
scaffold2966	scaffold2966
scaffold2967	scaffold2967
scaffold2968	scaffold2968
scaffold2969	scaffold2969
scaffold2970	scaffold2970
